Oceans,Regions,Latitude,Longitude,Date,Concentration
Atlantic,North Pacific,-55.97247607387796,-79.95801677733009,2022-11-24 12:10:26.713356672,12.089503767294385
Indian,Antarctic,33.108967251510215,56.24403562570747,2022-11-27 01:32:55.587793856,2.570562375299572
Southern,North Atlantic,-21.588855424623258,50.96519483972126,2022-11-29 14:55:24.462231104,31.245431264408715
Pacific,North Atlantic,32.43259216887099,149.16207215375616,2022-12-02 04:17:53.336668288,7.343230413279756
Pacific,South Indian,-18.30521742761551,103.39962408779417,2022-12-04 17:40:22.211105536,2.445390364875536
Pacific,North Pacific,28.676153299300164,-48.56603501070802,2022-12-07 07:02:51.085542720,20.61473782930488
Arctic,South Indian,59.8713052601346,5.5325922843360456,2022-12-09 20:25:19.959979968,33.125108687998036
Indian,Antarctic,-58.82956450995451,-37.583829051894625,2022-12-12 09:47:48.834417152,170.90524617649422
Pacific,North Atlantic,14.092813134048937,89.91632100032885,2022-12-14 23:10:17.708854400,29.101034516024058
Arctic,Arctic,38.60907917975735,-119.03040663031403,2022-12-17 12:32:46.583291648,3.079657101650426
Arctic,South Indian,-10.97478165768157,-100.80712623665467,2022-12-20 01:55:15.457728832,9.116318732322705
Arctic,South Atlantic,3.2593056796197017,165.43922914796397,2022-12-22 15:17:44.332166080,92.64012146029118
Southern,Arctic,-45.62177230726499,-103.63317448658005,2022-12-25 04:40:13.206603264,3.393430253011529
Pacific,Antarctic,32.82035210805649,-73.91160524182497,2022-12-27 18:02:42.081040512,2.0751142659595887
Indian,Antarctic,21.563964465138383,-6.792548102112588,2022-12-30 07:25:10.955477696,5.002952767760944
Atlantic,South Indian,44.44506398276117,-4.289948209027936,2023-01-01 20:47:39.829914944,2.67858480015294
Arctic,North Indian,-26.32010292432367,85.16865683291036,2023-01-04 10:10:08.704352128,4.02463647180601
Indian,South Indian,41.731300963033604,-69.65996616268387,2023-01-06 23:32:37.578789376,3.8144929423397937
Indian,North Indian,38.691122551239566,35.55853348810195,2023-01-09 12:55:06.453226560,15.12041984833181
Indian,Antarctic,-44.04388845923984,14.438678011844729,2023-01-12 02:17:35.327663808,2.0206148021194386
Pacific,North Pacific,69.70120043510812,171.06926798574955,2023-01-14 15:40:04.202100992,8.422170086159685
Atlantic,Antarctic,-0.7878402926355899,126.66105315428418,2023-01-17 05:02:33.076538240,3.438567377677875
Southern,North Atlantic,35.60992955809558,-121.71999896252407,2023-01-19 18:25:01.950975488,12.806920758915917
Southern,Arctic,-11.05244670945696,145.2741067297629,2023-01-22 07:47:30.825412672,14.28005481641475
Pacific,Arctic,30.527507948759744,-114.5208562985813,2023-01-24 21:09:59.699849920,18.040377873582617
Pacific,South Pacific,31.841943338522366,66.50011339967953,2023-01-27 10:32:28.574287104,18.03711952214878
Pacific,South Pacific,0.36353356935011516,-36.786385755986856,2023-01-29 23:54:57.448724352,3.9705120067613167
Indian,Antarctic,34.29175616502695,-42.83127779396028,2023-02-01 13:17:26.323161536,7.35694184231196
Arctic,North Atlantic,50.800147885477735,12.87352782666118,2023-02-04 02:39:55.197598784,32.125494046585914
Pacific,South Pacific,36.47268943131307,-74.33958823209404,2023-02-06 16:02:24.072035968,11.49487160538194
Atlantic,Arctic,30.960311124457462,168.25895555892956,2023-02-09 05:24:52.946473216,17.946593337230365
Arctic,South Indian,39.031785796862785,-30.518628892025802,2023-02-11 18:47:21.820910400,2.1879687157045664
Indian,North Pacific,41.38486614548673,89.53671492901651,2023-02-14 08:09:50.695347648,19.174991760201365
Atlantic,North Pacific,36.40557790498357,-141.02100942920387,2023-02-16 21:32:19.569784832,1.1206493029885778
Atlantic,North Atlantic,50.179160450062305,130.3080322165589,2023-02-19 10:54:48.444222080,1.6015852617036386
Atlantic,Antarctic,55.57468573731621,-16.53650772047564,2023-02-22 00:17:17.318659328,3.0059272061158833
Pacific,South Pacific,50.65479277963061,12.145695348110765,2023-02-24 13:39:46.193096512,11.308976712598295
Atlantic,South Indian,-19.782307272279553,22.264694898912904,2023-02-27 03:02:15.067533760,13.419950624343736
Indian,North Pacific,-1.617295687275947,65.41145816965735,2023-03-01 16:24:43.941970944,3.2737408198475486
Arctic,North Pacific,29.52537345509054,-45.83658346576313,2023-03-04 05:47:12.816408192,1.0782037355206067
Indian,South Atlantic,-31.735811546816628,-99.476923660222,2023-03-06 19:09:41.690845376,19.172815866915393
Indian,Antarctic,-57.711671918825154,-92.92693099903549,2023-03-09 08:32:10.565282624,13.297735539428476
Pacific,South Atlantic,-16.842996219039694,138.30143706391897,2023-03-11 21:54:39.439719808,11.333918979256348
Atlantic,Arctic,57.74768819676343,-4.631373780999323,2023-03-14 11:17:08.314157056,50.737152999667344
Pacific,North Pacific,42.69695540803405,162.93667022753826,2023-03-17 00:39:37.188594240,8.585018990130843
Pacific,North Atlantic,-48.392787300953024,116.19687654264082,2023-03-19 14:02:06.063031488,2.7403780262631905
Indian,North Indian,36.32628511790201,-143.49032152795326,2023-03-22 03:24:34.937468736,27.903906805020984
Southern,North Indian,39.02948888500534,-144.65589930292472,2023-03-24 16:47:03.811905920,4.916159453556728
Pacific,South Indian,-16.349469510002503,96.84991455679152,2023-03-27 06:09:32.686343168,6.651354932804317
Atlantic,North Pacific,53.634251603359594,172.07992568206438,2023-03-29 19:32:01.560780352,4.32128564519877
Arctic,North Pacific,47.99891268571945,-26.178585074162033,2023-04-01 08:54:30.435217600,3.214355687962367
Pacific,Arctic,68.15596375575703,-87.71697779498716,2023-04-03 22:16:59.309654784,4.847384404084114
Atlantic,North Pacific,39.930434634852226,-78.48580895723158,2023-04-06 11:39:28.184092032,33.80572204627082
Indian,North Atlantic,-4.790929398606854,-27.51194555875363,2023-04-09 01:01:57.058529216,2.5433570704782857
Indian,South Atlantic,38.381754776454194,-75.81354615918976,2023-04-11 14:24:25.932966464,21.531410860624522
Pacific,North Pacific,20.344872473030662,74.00274852990137,2023-04-14 03:46:54.807403648,1.162922233649347
Atlantic,North Pacific,54.09700482072892,51.35028143940953,2023-04-16 17:09:23.681840896,36.63350119622401
Indian,Arctic,39.922849229785996,-130.225253218432,2023-04-19 06:31:52.556278080,40.67982743193541
Atlantic,Antarctic,42.83739317068638,-75.03898114493911,2023-04-21 19:54:21.430715328,2.6544578330494164
Pacific,South Pacific,40.86662071059398,46.83378580394817,2023-04-24 09:16:50.305152576,7.995959449471264
Indian,Antarctic,29.137962723380237,171.173517281194,2023-04-26 22:39:19.179589760,14.067285428552108
Pacific,Arctic,-39.12017655900351,171.3942644801359,2023-04-29 12:01:48.054027008,4.038578468993985
Indian,Antarctic,-22.555864839696035,90.33496040213508,2023-05-02 01:24:16.928464192,48.55715243393507
Pacific,Arctic,-20.937729520759916,27.09622595299185,2023-05-04 14:46:45.802901440,7.550482220261034
Southern,North Atlantic,-56.96473909818267,-115.61998995028009,2023-05-07 04:09:14.677338624,4.392403105269564
Atlantic,South Indian,39.7799102056035,-103.99327142679978,2023-05-09 17:31:43.551775872,7.9950452015930225
Pacific,North Pacific,26.86019056682388,-35.76872793750733,2023-05-12 06:54:12.426213056,3.5387433485133495
Pacific,Arctic,32.67600158833569,-120.86715586422419,2023-05-14 20:16:41.300650304,7.54533281856827
Pacific,Arctic,10.485433835189573,-71.77431364608653,2023-05-17 09:39:10.175087488,4.712534010402472
Arctic,South Pacific,-45.21097617758604,-8.291559205459977,2023-05-19 23:01:39.049524736,3.390473114963616
Southern,Arctic,39.84697452998203,-61.90642063422975,2023-05-22 12:24:07.923961920,16.40304093445768
Atlantic,North Indian,25.143254572758728,-122.80781775747451,2023-05-25 01:46:36.798399168,1.360120210708167
Atlantic,South Indian,29.688686432349975,15.509840078081861,2023-05-27 15:09:05.672836416,43.06841891439039
Indian,North Pacific,-48.745718603508806,-69.16921522793618,2023-05-30 04:31:34.547273600,9.303486016502626
Arctic,North Pacific,14.689342072122969,87.37323773496537,2023-06-01 17:54:03.421710848,46.85899543154517
Atlantic,South Pacific,38.20045004971824,-130.1741989678701,2023-06-04 07:16:32.296148032,19.336755050657572
Atlantic,North Atlantic,12.20098326717846,-178.46092721923873,2023-06-06 20:39:01.170585280,1.9281391988040828
Atlantic,North Pacific,37.31849264008763,-133.62724557821647,2023-06-09 10:01:30.045022464,7.930548836480588
Indian,North Indian,-55.6031865765041,-18.899748857717587,2023-06-11 23:23:58.919459712,1.227288141156806
Pacific,North Pacific,62.479058398605396,-23.063583279193836,2023-06-14 12:46:27.793896896,2.9934224461314707
Indian,North Indian,-52.61092205962345,78.41871941072085,2023-06-17 02:08:56.668334144,6.444276925285822
Atlantic,South Indian,-43.145447936153275,142.55962260512882,2023-06-19 15:31:25.542771328,3.6506452884120995
Indian,South Indian,-26.33051047104775,144.6008924276256,2023-06-22 04:53:54.417208576,4.588429301931654
Pacific,South Atlantic,50.044181147868294,7.326948470765026,2023-06-24 18:16:23.291645824,3.792077719624096
Atlantic,South Atlantic,39.60243660863353,-66.76398196598781,2023-06-27 07:38:52.166083008,68.65309894300378
Atlantic,North Indian,-27.031235522907565,78.54616242780207,2023-06-29 21:01:21.040520256,8.3216038812325
Indian,North Atlantic,-27.80070580194183,66.65803222110702,2023-07-02 10:23:49.914957440,13.78338561178968
Pacific,North Pacific,23.72301816262122,76.69413909310744,2023-07-04 23:46:18.789394688,7.016119193676217
Atlantic,Arctic,30.943651997191147,-54.408289458836805,2023-07-07 13:08:47.663831872,10.354109368956662
Atlantic,North Pacific,-25.60700710278971,97.3042878771701,2023-07-10 02:31:16.538269120,0.9461334673120909
Atlantic,South Atlantic,39.71878199123894,-82.53368885976714,2023-07-12 15:53:45.412706304,39.27968652733706
Indian,Antarctic,24.140903728230988,125.04323727661291,2023-07-15 05:16:14.287143552,3.590165449240431
Indian,Arctic,35.55716166362156,-141.4415295173112,2023-07-17 18:38:43.161580736,23.238307482628112
Arctic,North Indian,-42.402879971166485,-128.5603436907838,2023-07-20 08:01:12.036017984,24.15987179847563
Pacific,Arctic,33.764878153104235,-43.90892392524827,2023-07-22 21:23:40.910455168,1.2234504610085728
Arctic,Antarctic,28.440631915634157,142.57369360119574,2023-07-25 10:46:09.784892416,7.815292539928121
Atlantic,North Pacific,42.25740409480148,130.56867366218222,2023-07-28 00:08:38.659329664,11.082120279733399
Pacific,North Pacific,-26.24151400934659,93.48071845385688,2023-07-30 13:31:07.533766848,8.246596240583603
Pacific,North Atlantic,37.42453570215476,52.58529333772496,2023-08-02 02:53:36.408204096,7.382112312049786
Pacific,South Pacific,-12.777311874209815,-99.18191217512846,2023-08-04 16:16:05.282641280,4.778815188986493
Indian,Arctic,40.55536004113106,166.41672540369711,2023-08-07 05:38:34.157078528,3.618856032409683
Indian,South Atlantic,67.59547960941855,160.67410042091663,2023-08-09 19:01:03.031515712,21.285801089306524
Indian,Antarctic,63.729790384192455,-177.24208791944196,2023-08-12 08:23:31.905952960,10.998502687470932
Atlantic,Antarctic,67.47945616300812,-165.83061934844682,2023-08-14 21:46:00.780390144,8.893508769568227
Atlantic,Antarctic,35.54391055518001,-88.79083840266952,2023-08-17 11:08:29.654827392,1.4901586820609223
Pacific,South Atlantic,-56.09061042734703,169.0782331509957,2023-08-20 00:30:58.529264576,5.716256082573356
Pacific,South Pacific,7.010913972081085,-81.81927481448761,2023-08-22 13:53:27.403701824,6.987888159160313
Atlantic,North Pacific,28.73434963987934,-146.61223375531344,2023-08-25 03:15:56.278139008,17.129129178303664
Pacific,North Atlantic,3.306652708218567,-38.53982197204059,2023-08-27 16:38:25.152576256,1.2923300062685439
Pacific,North Atlantic,25.1677420424787,-120.54956469009961,2023-08-30 06:00:54.027013504,2.4699436763842
Atlantic,South Atlantic,0.26856189781526596,-37.87827392976893,2023-09-01 19:23:22.901450688,44.644506660213445
Indian,North Atlantic,50.01198614406142,-95.2220175391734,2023-09-04 08:45:51.775887936,3.328817161714613
Southern,Antarctic,-31.933522706377218,2.5545750885834955,2023-09-06 22:08:20.650325120,1.160027495982634
Southern,South Indian,-27.153262568606195,92.68760109631563,2023-09-09 11:30:49.524762368,3.676012744831962
Indian,South Pacific,-28.485480716447277,98.3333338646668,2023-09-12 00:53:18.399199552,3.340713998019306
Atlantic,North Pacific,32.29697961128117,-123.14119782376244,2023-09-14 14:15:47.273636800,14.170000098902383
Indian,South Indian,37.88840010675039,-32.88247291613492,2023-09-17 03:38:16.148073984,13.996978749799933
Indian,South Pacific,36.38767893912694,-46.513637419083004,2023-09-19 17:00:45.022511232,2.802854017311063
Pacific,North Indian,49.55950669953914,-124.98185601867877,2023-09-22 06:23:13.896948416,5.058535965049649
Atlantic,Arctic,67.8264783347726,-73.33126375705774,2023-09-24 19:45:42.771385664,12.640893731649166
Arctic,South Atlantic,34.84289543144548,146.16274358182707,2023-09-27 09:08:11.645822912,13.0716762894618
Atlantic,Antarctic,18.028540288108346,-83.40081655704287,2023-09-29 22:30:40.520260096,2.6258592789542092
Atlantic,North Atlantic,38.70618394075837,154.59531902520138,2023-10-02 11:53:09.394697344,2.932680732653861
Atlantic,North Indian,50.218221785734265,17.49445194926437,2023-10-05 01:15:38.269134528,61.333877655954375
Pacific,North Atlantic,-18.273154623627274,71.63422584301243,2023-10-07 14:38:07.143571776,5.698956830705465
Atlantic,South Indian,-36.05021306464209,40.87832772087349,2023-10-10 04:00:36.018008960,32.899203631171595
Pacific,North Pacific,43.338907802980934,-84.01219803372275,2023-10-12 17:23:04.892446208,9.286957464813522
Pacific,North Pacific,42.5386689710807,-2.989646086028966,2023-10-15 06:45:33.766883392,22.087789338724075
Pacific,North Pacific,23.05419272884858,161.91352609662772,2023-10-17 20:08:02.641320640,13.80852336515749
Arctic,Antarctic,33.15131148890063,-14.635726898852223,2023-10-20 09:30:31.515757824,8.767007375539652
Pacific,North Atlantic,-2.204482608041517,-59.203585419166025,2023-10-22 22:53:00.390195072,8.6638734348252
Atlantic,North Indian,33.593150382697765,-112.94361218303155,2023-10-25 12:15:29.264632256,2.1367694854556496
Pacific,North Pacific,-35.27999782136064,63.73464665317823,2023-10-28 01:37:58.139069504,6.254648528755123
Southern,North Indian,67.31885655663909,-116.20299302312615,2023-10-30 15:00:27.013506752,4.383977603201943
Pacific,North Atlantic,45.87458658426913,-128.94920148573314,2023-11-02 04:22:55.887943936,5.3236854104386
Atlantic,Antarctic,43.61334663451296,98.7942894875428,2023-11-04 17:45:24.762381184,5.1060881778470835
Arctic,South Indian,-20.205239258509366,92.04306692308266,2023-11-07 07:07:53.636818368,8.691966443395325
Arctic,Antarctic,-23.502496164967063,-16.401094015845796,2023-11-09 20:30:22.511255616,13.984556074779135
Pacific,North Indian,28.709245037646568,-114.87304073758432,2023-11-12 09:52:51.385692800,6.439655916981315
Arctic,Antarctic,4.30687668955464,-117.01925504712437,2023-11-14 23:15:20.260130048,19.199438346582653
Atlantic,Antarctic,-12.968920522964572,-112.90851686501378,2023-11-17 12:37:49.134567232,4.877101847486435
Atlantic,South Indian,2.64581518747299,9.214196338214457,2023-11-20 02:00:18.009004480,8.058251523872059
Pacific,North Atlantic,38.141633623769295,-112.65199077762009,2023-11-22 15:22:46.883441664,92.14566292848815
Pacific,North Atlantic,28.026868554897952,-116.99260943611635,2023-11-25 04:45:15.757878912,2.2224452666497836
Indian,South Atlantic,-7.064929540839037,-64.91899035554768,2023-11-27 18:07:44.632316096,4.848205225776153
Atlantic,Antarctic,34.39420975404645,-141.52644485074035,2023-11-30 07:30:13.506753344,1.203952041701451
Atlantic,North Atlantic,28.95109945833548,19.292979232335703,2023-12-02 20:52:42.381190592,9.285437132334852
Indian,North Atlantic,-54.28813714782471,-47.376946720432265,2023-12-05 10:15:11.255627776,7.512267567974245
Indian,South Pacific,-24.01288400097546,5.562341813315085,2023-12-07 23:37:40.130065024,8.378924319622643
Pacific,North Pacific,39.98527294333702,-76.29272100456177,2023-12-10 13:00:09.004502208,2.9696513427228863
Indian,South Atlantic,-2.333239370580271,-30.047577796578743,2023-12-13 02:22:37.878939456,3.4497327094149184
Pacific,Arctic,-38.9780450024037,-114.81755294774186,2023-12-15 15:45:06.753376640,7.799483323366589
Indian,South Atlantic,-15.324384643844443,-28.24942865507021,2023-12-18 05:07:35.627813888,1.8170115872040769
Indian,South Atlantic,-12.787054893907538,-119.13585798073932,2023-12-20 18:30:04.502251072,17.841167854116172
Southern,Arctic,34.28715005254313,-150.02248272909335,2023-12-23 07:52:33.376688320,1.8388036973444757
Pacific,South Pacific,35.81802332745781,-111.67486732889863,2023-12-25 21:15:02.251125504,6.353745726165033
Pacific,Antarctic,-26.280421456909234,84.76461060315167,2023-12-28 10:37:31.125562752,4.778889006140311
Pacific,South Indian,-27.420723359873353,13.350076807535427,2023-12-31 00:00:00.000000000,4.481473576841485
